id,author
4624,N.K.Pak
4625,Igor Bandos
4626,Dmitrij Sorokin
4627,Dmitrij Volkov
4628,V.E.Rochev
4629,P.A.Saponov
4630,A. Nurmagambetov
4631,A.G. Sibiryakov
4632,Oscar Jofre
4633,Carmen N 'u ~nez.
4634,K. A. Milton
4635,R. Das
4636,R. Marotta.
4637,Y.Brihaye
4638,N.Devaux
4639,P.Kosinski
4640,S. De Nicola
4641,R. Fedele
4642,G. Miele
4643,M. R. Rahimitabar
4644,K. Arthur
4645,J. Burzlaff
4646,C. G. Callan
4647,J. M. Maldacena
4648,A. Yegulalp
4649,Yaw-Hwang Chen
4650,K. Hori
4651,A.Orlov
4652,V.Rubtsov
4653,S. Naculich
4654,H. J. Schnitzer
4655,William G. Unruh
4656,Robert M. Wald
4657,L. Belardinelli
4658,C. Destri (Milan U. & INFN
4659,Milan)
4660,E. Onofri (Parma U. & INFN
4661,Parma)
4662,E. Winstanley
4663,Bo-Yu Hou Report-no: AS-ITP-95-08
4664,Serdar Nergiz
4665,Cihan Saclioglu
4666,S.V. Kozyrev
4667,C.Gonera
4668,S.Giller
4669,P.Kosinski.
4670,Keith R. Dienes (IAS
4671,Princeton)
4672,V.P. Frolov
4673,P.A. Horv 'athy
4674,Yu. M. Zinoviev Report-no: IHEP 94-129
4675,P.P.Kulish
4676,S. Rauch-Wojciechowski
4677,A.V. Tsiganov
4678,Willy Fischler
4679,Sonia Paban
4680,Moshe Rozali.
4681,Joshua Feinberg (Department of Physics
4682,The University of Texas at Austin)
4683,Yoav Peleg (Department of Physics
4684,University of Wisconsin at Milwaukee). Section 2 revised . Some references added. No change of conclusions.
4685,P. Fiziev
4686,H. Kleinert
4687,T. L. Curtright
4688,G. I. Ghandour
4689,Akira FUJII
4690,Ryu SASAKI
4691,Burkhard Kleihaus
4692,Jutta Kunz
4693,Abha Sood
4694,M. Ameduri
4695,R. Konik
4696,Paulo M. Sa'
4697,Antares Kleber
4698,Jose' P. S. Lemos
4699,D.H. Tchrakian
4700,Evgeni E.Donets
4701,Dmitri V.Gal'tsov
4702,O. Grandjean
4703,David H. Adams
4704,David O'Brien
4705,D.G. Barci
4706,L.E. Oxman
4707,M. Rocca
4708,Giuliano Preparata
4709,She-Sheng Xue
4710,M. Mari ~no
4711,A.Yu. Alekseev
4712,G. Semenoff
4713,S.D. Odintsov Report-no: CEAB 95/3-16
4714,M.Berkooz
4715,G.Moore
4716,S.H.Shenker
4717,P.J.Steinhardt Report-no: RU-94-93
4718,D. Finnell
4719,P. Pouliot
4720,A.Shafei Deh Abad
4721,Jorge Gamboa
4722,A.A. Btysenko
4723,Alfredo Iorio
4724,Giuseppe Vitiello (Dipartimento di Fisica - Universita' di Salerno
4725,INFN--Napoli)
4726,Elisabeth Kraus
4727,Klaus Sibold
4728,Korkut Bardakci
4729,Luis M. Bernardo
4730,B.O.Kerbikov
4731,Yu.A.Simonov
4732,Thibault Damour
4733,T.Ackermann
4734,J.Tolksdorf
4735,A. Ritz
4736,Frederique Harmsze
4737,L.Chao
4738,Q.P.Liu
4739,Seiji Terashima
4740,M.F. Jorgensen
4741,P.L. Christiansen
4742,I.Volovich Report-no: CVV-211-95
4743,Warren G. Anderson
4744,Nemanja Kaloper
4745,Reinhold W. Gebert
4746,Boyu Hou
4747,Kangjie Shi
4748,Yanshen Wang
4749,Wenli Yang
4750,Liu Chao
4751,Pietro Menotti
4752,Pier Paolo Peirano
4753,Nick Evans
4754,Stephen D.H. Hsu
4755,Myckola Schwetz
4756,C. C. Lassig
4757,G. C. Joshi.
4758,Toshiya Suzuki
4759,H. Zerrouki.
4760,P.M.Lavrov
4761,A.A.Reshetnyak
4762,P.Yu.Moshin
4763,J.-L. Gervais
4764,J. Schnittger
4765,H.C. Kao
4766,Francois Englert
4767,Laurent Houart
4768,Paul Windey
4769,Ya.S. Stanev
4770,Ian. I. Kogan
4771,S. Horvath
4772,F.J.Wegner.
4773,M. Yu. Kalmykov
4774,P. I. Pronin
4775,Karmadeva Maharana
4776,Lambodar P. Singh
4777,Laszlo Feher
4778,Ian Marshall
4779,Metin Gurses
4780,Emre Sermutlu.
4781,James V. Steele
4782,Ajay Subramanian
4783,V. D. Ivashchuk
4784,V. N. Melnikov
4785,Orlando Alvarez
4786,Chien-Hao Liu
4787,R. Caracciolo
4788,J. Neu
4789,V. Schulte-Frohlinde
4790,K.G. Chetyrkin
4791,S.A. Larin (Institute for Nuclear Research
4792,Sergei Ketov
4793,Olaf Lechtenfeld (ITP
4794,University of Hanover)
4795,Jack Y. Ng
4796,Hendrik van Dam
4797,R. B. Zhang
4798,B. L. Wang
4799,A. L. Carey.
4800,N. S '{a}nchez (Obs. de Paris
4801,J.E.Paschalis
4802,P.I.Porfyriadis
4803,C.O. Lousto
4804,S.W. Hawking
4805,Dahl Park
4806,A.G.Mirzabekian
4807,Andrea Brignole
4808,Ferruccio Feruglio
4809,Fabio Zwirner
4810,S.P. de Alwis
4811,Ion V. Vancea (Dept. of Theor. Physics
4812,Babes-Bolyai University of Cluj
4813,Paul A. Blaga
4814,Romania - ubbmail@hercule.utcluj.ro )
4815,N. S '{a}nchez
4816,I. Yu. Karataeva
4817,S. L. Lyakhovich
4818,G.K.Bathas
4819,E.Floratos
4820,Bertfried Fauser Report-no: Tue-prep-95-04-1 Journal-ref: J.Math.Phys. 37 72-83 We consider Clifford algebras with nonsymmetric bilinear forms
4821,which are isomorphic to the standard symmetric ones
4822,but not equal. Observing
4823,that the content of physical theories is dependent on the injection $ oplus^n bigwedge V^{} rightarrow CL({ cal V}
4824,Q)$ one has to transform to the standard construction. The injection is of course dependent on the antisymmetric part of the bilinear form. This process results in the appropriate vertex normalordering terms
4825,which are now obtained from the theory itself
4826,not added ad hoc via a regularization argument.
4827,Z.Jaskolski
4828,Richard Costambeys
4829,Paul Mansfield
4830,L. Vanzo
4831,Mathieu Ribordy
4832,Heinz J. Rothe
4833,H. J. Rothe
4834,K. D. Rothe
4835,Julio Abad
4836,Miguel Rios
4837,T.Aida
4838,Y.Kitazawa
4839,A. Forge
4840,M. GasperinI
4841,S. Baker
4842,V.Z. Enolskii
4843,A.P. Fordy
4844,Erling G. B. Hohler
4845,K aa re Olaussen
4846,Kostas Skenderis
4847,Takashi Shimizu
4848,R. J. Cova (Universidad del Zulia
4849,University of Durham)
4850,W. J. Zakrzewski
4851,Ulf H. Danielsson
4852,Bo Sundborg
4853,Ling-Lie Chau
4854,Itaru Yamanaka
4855,Hyeon-Min Johng
4856,Kwang-Sup Soh Report-no: SNUTP 95-042
4857,Malgorzata Klimek
4858,Peter Levay
4859,"Dietrich B ""odeker"
4860,Larry McLerran
4861,Andrei Smilga
4862,M. Yu
4863,Patricio Gaete
4864,Kazuo Fujikawa
4865,L. C. Kwek
4866,Mikhail Shifman
4867,P. Binetruy
4868,M.K. Gaillard
4869,R. Gianvittorio
4870,I.Martin
4871,A. Restuccia
4872,Ei-Byung Park
4873,S. A. Gogilidze
4874,A. M. Khvedelidze
4875,V. N. Pervushin
4876,A.A. Garcia
4877,Ilya L. Shapiro (Univ. de Zaragoza
4878,Spain
4879,shapiro@dftuz.unizar.es) Hiroyuki Takata (KEK
4880,Japan
4881,takata@theory.kek.jp)
4882,Tam 'as G. Kov 'acs
4883,E.T. Tomboulis
4884,Zsolt Schram
4885,Silvio Pallua
4886,Predrag Prester
4887,Javier P. Muniain
4888,Dardo D. Piriz
4889,Sergio M. de Souza
4890,Alon E. Faraggi (IAS
4891,Ranjan K. Ghosh
4892,Aberto S. Cattaneo
4893,Paolo Cotta-Ramusino
4894,Juerg Froehlich
4895,P. Fosalba-Vela
4896,S.J. Gates Jr.
4897,Oleg A. Soloviev
4898,I.Krichever
4899,Takao Koikawa
4900,B. Bagchi
4901,S.N. Biswas
4902,P.K. Roy
4903,M.Consoli
4904,L.Cosmai
4905,R.Fiore
4906,Emilio N. M. Cirillo
4907,Enzo Olivieri
4908,T. Inagaki
4909,S. Mukaigawa
4910,T. Muta
4911,W. M. Koo
4912,Bernard Derrida
4913,Vincent Hakim
4914,Vincent Pasquier
4915,M.E. Wehlau
4916,Stephan Elser
4917,E.T.Akhmedov
4918,M.N.Chernodub
4919,M.I.Polikarpov
4920,M.A.Zubkov
4921,N. D. Hari Dass
4922,B. E. Hanlon
4923,T. Yukawa
4924,Denny Fliegner
4925,Peter Haberl
4926,Luis F. Urrutia (Universidad Aut 'onoma Metropolitana-I
4927,S.V.Klimenko
4928,I.N.Nikitin
4929,V.V.Talanov
4930,Hitoshi Murayama (LBL
4931,Tohoku)
4932,Vyjayanthi Chari
4933,Andrew Pressley
4934,M.J. Strassler
4935,L. Wenham
4936,A. Shapere
4937,S.E.Derkachov
4938,A.N.Manashov
4939,Armando Antill 'on
4940,Joaqu 'in Escalona
4941,Gabriel Germ 'an
4942,Manuel Torres
4943,Roger Brooks
4944,C. R. Fern 'andez-Pousa
4945,M. V. Gallas
4946,J. L. Miramontes
4947,J. S 'anchez Guill 'en
4948,Eric Benedict
4949,Shogo Aoyama
4950,Yuji Kodama
4951,Matthias Heyssler (Department of Physics
4952,"Durham) Alex C. Kalloniatis (Max-Planck-Institut f ""ur Kernphysik"
4953,Heidelberg)
4954,E.I. Guendelman
4955,C.Rasinariu
4956,Shinya Kanemura
4957,Takao Matsushita
4958,J. M. Sanchez de Santos
4959,W.Lerche
4960,S.Theisen
4961,Rafael de Lima Rodrigues
4962,Arvind Narayan Vaidya
4963,A. V. Antonov
4964,A. A. Belov
4965,K. Chaltikian
4966,P. Termonia
4967,P. Presnajder
4968,Oleg Mokhov
4969,Eugene Ferapontov
4970,J.-Q.Liang
4971,H.J.W. Mueller-Kirsten
4972,Alfred D. Shapere
4973,R. Carroll (Mathematics Dept.
4974,University of Illinois)
4975,Y. Kodama (Mathematics Dept.
4976,Ohio State University)
4977,A. E. Gon c{c}alves
4978,Takahiro Kubota
4979,Hiroyuki Takashino
4980,Werner M. Seiler
4981,Robin W. Tucker
4982,U. Ellwanger
4983,M. Hirsch
4984,A. Weber
4985,H.Arodz
4986,L.Hadasz
4987,M.N. Chernodub
4988,F.V. Gubarev
4989,Richard Madden
4990,Keith A. Olive
4991,Satish D. Joglekar
4992,Bhabani Prasad Mandal
4993,O. Golinelli
4994,N. Mohammedi
4995,R.T. Moss
4996,R.D. Simmons
4997,G W Gibbons
4998,D A Rasheed
4999,Anindya K. Biswas
5000,Koushik Ray (Institute of Physics
5001,India.)
5002,Hyuk-jae Lee
5003,J.Madore
5004,J.Mourad
5005,Daniel KASTLER
5006,Hiroyuki Fujita
5007,Robert Carroll (Mathematics Dept.
5008,University of Illinois
5009,Urbana
5010,IL)
5011,Boris Konopelchenko (Physics Dept.
5012,University of Lecce
5013,Budker Institute of Nuclear Physics
5014,Novosibirsk
5015,M. E. X. Guimar ~aes
5016,L. A. J. London
5017,N S Manton
5018,C. Chiou-Lahanas
5019,X.N. Maintas
5020,S.D.Odintsov
5021,Charles Nash
5022,Miyuki KATSUKI
5023,Hiroto KUBOTANI
5024,Shin'ichi NOJIRI
5025,Akio SUGAMOTO
5026,N. Fumita
5027,V. Berezovoj
5028,Markus A. Luty
5029,Washington Taylor IV
5030,Werner Ruhl
5031,Paolo Pasti
5032,A.V.Ilinskaia
5033,K.N. Ilinski
5034,J.M.F. Gunn
5035,Enrique Alvarez
5036,J.M.. Gracia-Bond '{ i}a
5037,F.Nesti
5038,E.Vinteler
5039,P D Jarvis
5040,I Tsohantjis
5041,A.Subbotin
5042,"J""urgen Fuchs"
5043,Bert Schellekens
5044,A.B.Zamolodchikov
5045,Al.B.Zamolodchikov
5046,John Uglum
5047,V. Moretti (Dept. Phys. Univ. Trento Italy
5048,A.C. Cadavid
5049,T.E. Clark
5050,S.T. Love
5051,L.P. Colatto
5052,Jose D. Edelstein
5053,Carlos N 'u ~nez
5054,Fidel A. Schaposnik
5055,Paolo Valtancoli
5056,Bert Janssen
5057,H.D. Dahmen
5058,S. Marculescu
5059,T. Portmann
5060,G.M. Gandenberger
5061,N.J. MacKay
5062,Ahmed Hindawi
5063,Daniel Waldram
5064,Norma Manko v{c} Bor v{s}tnik
5065,Svjetlana Fajfer
5066,Jose A. de Azcarraga
5067,Alan J. Macfarlane
5068,De Leo Stefano
5069,Rotelli Pietro
5070,S. H. Shenker
5071,P. Bantay
5072,Maximo Banados
5073,Luis J. Garay
5074,C. Arvanitis (Lab. de Phys. Math.
5075,Montpellier II-CNRS
5076,Theor. Phys. Dept. Imperial College
5077,London)
5078,F. Geniet (Lab. de Phys. Math.
5079,Montpellier II-CNRS)
5080,A. Neveu (Lab. de Phys. Math.
5081,Lawrence Berkeley Lab.
5082,Univ. of California
5083,Berkeley.)
5084,K. Sailer
5085,W. Greiner
5086,C. Kristjansen
5087,(SPhT
5088,Saclay)
5089,John M. Pierre
5090,Dennis Nemeschansky
5091,Masato Okado
5092,Pierre Binetruy
5093,H. Jirari
5094,H. Singh
5095,I. L. Egusquiza
5096,Andras Szenes
5097,Ryu Sasaki
5098,S.N. Roshchupkin
5099,Ofer Aharony
5100,Michael E. Peskin
5101,Sanjay K. Ghosh
5102,"G 'eza F ""ul ""op"
5103,O.M. Khudaverdian
5104,Stefan Mashkevich (ITP
5105,Kiev)
5106,Ronald Rietman (NTH
5107,Trondheim)
5108,J.Gegelia
5109,G.Japaridze
5110,N.Kiknadze
5111,K.Turashvili
5112,Sabbir Rahman
5113,Benoit Bellet
5114,Philippe Garcia
5115,Frederic Geniet
5116,Marcus B. Pinto
5117,D.C. Cabra
5118,K.D. Rothe
5119,Sylvain Wolf
5120,K. Peeters
5121,M. Raciti
5122,F. Riva
5123,S. Wallon
5124,David Langlois
5125,N. Reshetikhin
5126,A.Khelashvili
5127,William P. Orrick
5128,A. Bellini
5129,M. Ciafaloni
5130,P. Valtancoli
5131,K.H. Kim
5132,Dae-Yup Song
5133,A.K Kapoor
5134,B Basu-Mallick
5135,A. Azhari
5136,T.T. Truong
5137,J.Adams
5138,J.Berges
5139,S.Bornholdt
5140,F.Freire
5141,N.Tetradis
5142,J.A. Nieto
5143,O. Obreg 'on
5144,V.M. Villanueva
5145,Jung-Ho Cha
5146,Seung-Kook Kim
5147,A.I.Bugrij
5148,L.L.Jenkovszky
5149,V.N.Shadura
5150,L. Jonke (Rudjer Boskovic Inst.
5151,I.Antoniadis
5152,E.Gava
5153,K.S.Narain
5154,T.R.Taylor
5155,J. Feigenbaum
5156,P.G.O. Freund
5157,Roger E. Behrend
5158,David L. O'Brien
5159,R.Siri
5160,Rupak Chatterjee
5161,Leon Takhtajan
5162,Domenico Seminara
5163,E. J. Ferrer
5164,V. de la Incera
5165,Jacob Katriel
5166,John W. Lawson
5167,G.S. Guralnik
5168,Elso Drigo Filho
5169,Regina Maria Ricotta
5170,F.M. de Carvalho Filho
5171,Valter Moretti
5172,Jerome Gauntlett
5173,Gary Gibbons
5174,Gary Horowitz
5175,Dong Sup Soh
5176,Kyung Hyun Cho
5177,Sang Pyo Kim
5178,R.S.Bhalla
5179,J. Berges
5180,Giuseppe Gonnella
5181,Alessandro Pelizzola
5182,M. Carvalho
5183,L.C.Q. Vilar
5184,"J.A. Helay ""el-Neto"
5185,M.R. Rahimi Tabar
5186,B. Davoudi
5187,M. R. Rahimi Tabar
5188,Sandip Trivedi
5189,Arkady Vainshtein
5190,Florian Nill
5191,Kornel Szlachanyi
5192,Marco Bertola
5193,Vittorio Gorini
5194,Mauro Zeni
5195,Changhyun Ahn
5196,A. Armoni
5197,R.C. Brower
5198,M. Campostrini
5199,K. Orginos
5200,P. Rossi
5201,C-I Tan
5202,E. Vicari
5203,G. Fiore
5204,Masayuki Noguchi
5205,Dao-Neng Gao
5206,I. P. Ennes
5207,K. Bering
5208,C. Tzanakis
5209,Octavio Obregon
5210,Vahid Karimipour
5211,Gaetano Fiore
5212,V.E.R. Lemes
5213,A.L.M.A. Nogueira
5214,Fernando Lombardo
5215,Francisco Mazzitelli
5216,David J. Toms
5217,Pirjo Pasanen
5218,Guang-jiong Ni
5219,Su-qing Chen (Fudan University
5220,Shanghai
5221,China
5222,ICTP
5223,Trieste
5224,J.D.Edelstein
5225,J.J.Giambiagi
5226,C.N 'u ~nez
5227,Tom Banks
5228,Michael Dine
5229,M. Rossi
5230,A. P. Flitney
5231,Klaus Kirstem
5232,R. C. Myers
5233,A.P.C.Malbouisson
5234,F.S.Nogueira
5235,N.F.Svaiter Journal-ref: Mod.Phys.Lett. A11 749-754 We rederive non-perturbatively the Coleman-Weinberg expression for the effective potential for massless scalar QED. Our result is not restricted to small values of the coupling constants. This shows that the Coleman- Weinberg result can be established beyond the range of validity of perturbation theory. Also
5236,we derive it in a manifestly renormalization group invariant way. It is shown that with the derivation given no Landau ghost singularity arises. The finite temperature case is discussed. Pacs number: 11.10.Ef
5237,11.10.Gh.
5238,N.F.Svaiter Journal-ref: Physica A233 573-583 We study the behavior of two diferent models at finite temperature in a $D$-dimensional spacetime. The first one is the $ lambda varphi^{4}$ model
5239,the second one is the Gross-Neveu model. Using the one-loop approximation we show that in the $ lambda varphi^{4}$ model the thermal mass increase with the temperature while the thermal coupling constant decrese with the temperature. Using this facts we establish that in the $_{D=3}$ model there is a temperature $ beta^{-1}_{ star}$ above which the system can develop a first order phase transition
5240,where the origin corresponds to a metastable vacuum. In the massless Gross-Neveu model
5241,we demonstrate that for $D=3$ the thermal correction to the coupling constant is zero. For $D neq 3$ our results are inconclusive. Pacs numbers: 11.10.Ef
5242,11.10.Gh
5243,O. T. Turgut (University of Rochester
5244,Rochester
5245,NY)
5246,Andrei A. Bytsenko
5247,E. G. Floratos
5248,Peter Forgacs
5249,Jozsef Gyurusi (Research Ins. for Particle
5250,Nucl. Phys
5251,Budapest)
5252,S. Sethi
5253,M. Stern
5254,E. Zaslow
5255,Waichi Ogura
5256,L.P. Horwitz We discuss a cosmological Friedmann model modified by inclusion of off-shell matter which has an equation of state $p
5257,rho propto T^5
5258,$ $p=1/4 rho .$ Such matter is shown to have energy density comparable with that of non-interacting radiation at temperatures of the order of the Hagedorn temperature
5259,$ sim 10^{12}$ K
5260,indicating the possibility of a phase transition. It is argued that the $T^5$-phase
5261,or an admixture
5262,lies below the high-temperature $T^4$-phase.
5263,L.P. Horwitz Journal-ref: Gen.Rel.Grav. 27 1043 We consider 5D Kaluza-Klein type cosmological model with the fifth coordinate being a generalization of the invariant ``historical'' time $ tau $ of the covariant theory of Horwitz
5264,Piron. We distinguish between vacuum-
5265,off-shell matter-
5266,on-shell matter-dominated eras as the solutions of the corresponding 5D gravitational field equations
5267,build an inflationary scenario according to which passage from the off-shell matter-dominated era to the on-shell one occurs
5268,probably as a phase transition. We study the effect of this phase transition on the expansion rate in both cases of local $O(4
5269,1)$
5270,$O(3
5271,2)$ invariance of the extended $(x^ mu
5272,tau )$ manifold
5273,show that it does not change in either case. The expansion of the model we consider is not adiabatic
5274,the thermodynamic entropy is a growing function of cosmic time for the closed universe
5275,can be a growing function of historical time for the open
5276,the flat universe. A complete solution of the 5D gravitational field equations is obtained for the on-shell matter-dominated universe. The open
5277,the closed universe are shown to tend asymptotically to the standard 4D cosmological models
5278,in contrast to the flat universe which does not have the corresponding limit. Finally
5279,possible cosmological implications are briefly discussed.
5280,W.C. Schieve We discuss the properties of an ideal relativistic gas of events possessing Bose-Einstein statistics. We find that the mass spectrum of such a system is bounded by $ mu leq m leq 2M/ mu _K
5281,$ where $ mu $ is the usual chemical potential
5282,$M$ is an intrinsic dimensional scale parameter for the motion of an event in space-time
5283,$ mu _K$ is an additional mass potential of the ensemble. For the system including both particles
5284,antiparticles
5285,with nonzero chemical potential $ mu
5286,$ the mass spectrum is shown to be bounded by $| mu | leq m leq 2M/ mu _K
5287,$
5288,a special type of high-temperature Bose-Einstein condensation can occur. We study this Bose-Einstein condensation
5289,show that it corresponds to a phase transition from the sector of continuous relativistic mass distributions to a sector in which the boson mass distribution becomes sharp at a definite mass $M/ mu _K.$ This phenomenon provides a mechanism for the mass distribution of the particles to be sharp at some definite value.
5290,L.P. Horwitz Journal-ref: Found.Phys. 25 1335-1358 We consider the relativistic statistical mechanics of an ensemble of $N$ events with motion in space-time parametrized by an invariant ``historical time'' $ tau .$ We generalize the approach of Yang
5291,Yao
5292,based on the Wigner distribution functions
5293,the Bogoliubov hypotheses
5294,to find the approximate dynamical equation for the kinetic state of any nonequilibrium system to the relativistic case
5295,obtain a manifestly covariant Boltzmann-type equation which is a relativistic generalization of the Boltzmann-Uehling-Uhlenbeck equation for indistinguishable particles. This equation is then used to prove the $H$-theorem for evolution in $ tau .$ In the equilibrium limit
5296,the covariant forms of the standard statistical mechanical distributions are obtained. We introduce two-body interactions by means of the direct action potential $V
5297,$ where $q$ is an invariant distance in the Minkowski space-time. The two-body correlations are taken to have the support in a relative $O( 2
5298,1)$-invariant subregion of the full spacelike region. The expressions for the energy density
5299,pressure are obtained
5300,shown to have the same forms as those of the nonrelativistic theory
5301,to provide the correct nonrelativistic limit.
5302,W.C. Schieve
5303,M. Medina
5304,Darius Gagne
5305,V. M. Ter--Antonyan
5306,N.A. Saulina
5307,E.M. Terentjev
5308,M.V. Terentiev
5309,Kurt Lechner
5310,J. L. Boldo
5311,Jae-Suk Park
5312,Erasmo Recami Some recent experiments led to the claim that something can travel faster than light in vacuum. However
5313,such results do not seem to place relativistic causality in jeopardy. Actually
5314,it is possible to solve also the known causal paradoxes
5315,"devised for ``faster than $c$"" motion: even if this is not widely recognized. Here we want to show"
5316,in detail
5317,rigorously
5318,how to solve the oldest causal paradox
5319,originally proposed by Tolman
5320,which is the kernel of so many further tachyon paradoxes. The key to the solution is a careful application of { em tachyon mechanics}
5321,that can be unambiguously derived from special relativity.
5322,Ron Folman
5323,Erasmo Recami Journal-ref: Found.Phys.Lett. 8 127-134 We present a brief overview of the different kinds of electromagnetic radiations expected to come from space-like sources . New domains of radiation are here considered
5324,the possibility of experimental observation of tachyons via electromagnetic radiation is discussed.
5325,Erasmo Recami
5326,Giovanni Salesi In a recent paper
5327,we have investigated the classical theory of Barut
5328,Zanghi for the electron spin [which interpreted the Zitterbewegung motion as an internal motion along helical paths]
5329,its ``quantum'' version
5330,just by using thelanguage of Clifford algebras. And
5331,in so doing
5332,we have ended with a new non-linear Dirac--like equation . We want to readdress here the whole subject
5333,extend it
5334,by translating it however into the ordinary tensorial language
5335,within the frame of a first quantization formalism. In particular
5336,we re-derive here the NDE for the electron field
5337,show it to be associated with a new conserved probability current . Actually
5338,we propose this equation in substitution for the Dirac equation
5339,which is obtained from the former by averaging over a zbw cycle. We then derive a new equation of motion for the 4-velocity field which will allow us to regard the electron as an extended--type object with a classically intelligible internal structure.We carefully study the solutions of the NDE
5340,with special attention to those implying light-like helical motions
5341,since they appear to be the most adequate solutions for the electron description from a kinematical
5342,physical point of view
5343,do cope with the electromagnetic properties of the electron. At last we propose a natural generalization of our approach
5344,for the case in which an external electromagnetic potential $A^ mu$ is present
5345,it happens to be based on a new system of { em five} first--order differential field equations.
5346,A.V. Leonidov
5347,V.A. Nechitailo
5348,D.A. Owen
5349,S. Thoms
5350,Massimiliano Ciuchini
5351,J.A. Gracey
5352,N.D. Lambert
5353,F.A. Dilkes
5354,Darwin Chang
5355,We-Fu Chang ( Physics Department
5356,National Tsing-Hua University
5357,Hsinchu
5358,Taiwan)
5359,H. Partouche
5360,M. Hayashi
5361,F. Zamora
5362,Oskar Pelc
5363,Eliezer Rabinovici
5364,N. Vanegas
5365,Frederik G Schotlz
5366,Sergei V. Shabanov
5367,V.Brindejonc
5368,G.Cohen-Tannoudji
5369,B.Sathiapalan
5370,H.C. Pauli
5371,A.C. Kalloniatis
5372,S.S. Pinsky
